"election"	"state"	"year"	"pollName"	"startDate"	"endDate"	"numberOfRespondents"	"democratic"	"republican"	"someoneElse"	"undecided"	"refuseToAnswer"	"populationType"	"Mode"	"electionDate"	"finalTwoPartyVSDemocratic"	"finalTwoPartyVSRepublican"
"Sen"	"MO"	2010	"FOX News/POR-Rasmussen"	NA	"2010-10-02"	27	42	50	NA	NA	NA	"LV"	NA	"2010-11-02"	42.82974745	57.17025255
"Sen"	"MO"	2010	"KSN3/Missouri State Univ."	NA	"2010-10-27"	771	41	54	NA	NA	NA	"LV"	NA	"2010-11-02"	42.82974745	57.17025255
"Sen"	"MO"	2010	"KY3/Missouri State Univ."	NA	"2010-08-22"	881	48	49	NA	NA	NA	"RV"	NA	"2010-11-02"	42.82974745	57.17025255
"Sen"	"MO"	2010	"Momentum Analysis (D)"	NA	"2010-09-19"	897	48	45	NA	NA	NA	"LV"	NA	"2010-11-02"	42.82974745	57.17025255
"Sen"	"MO"	2010	"Post-Dispatch/Mason-Dixon"	NA	"2010-10-20"	724	40	49	NA	NA	NA	"LV"	NA	"2010-11-02"	42.82974745	57.17025255
"Sen"	"MO"	2010	"Post-Dispatch/Mason-Dixon"	NA	"2010-07-21"	724	42	48	NA	NA	NA	"LV"	NA	"2010-11-02"	42.82974745	57.17025255
"Sen"	"MO"	2010	"PPP (D)"	NA	"2010-03-28"	596	41	45	NA	NA	NA	"LV"	NA	"2010-11-02"	42.82974745	57.17025255
"Sen"	"MO"	2010	"PPP (D)"	NA	"2010-01-11"	954	45	44	NA	NA	NA	"LV"	NA	"2010-11-02"	42.82974745	57.17025255
"Sen"	"MO"	2010	"Rasmussen Reports"	NA	"2010-10-19"	847	43	52	NA	NA	NA	"LV"	NA	"2010-11-02"	42.82974745	57.17025255
"Sen"	"MO"	2010	"Rasmussen Reports"	NA	"2010-10-05"	847	43	51	NA	NA	NA	"LV"	NA	"2010-11-02"	42.82974745	57.17025255
"Sen"	"MO"	2010	"Rasmussen Reports"	NA	"2010-09-21"	847	44	52	NA	NA	NA	"LV"	NA	"2010-11-02"	42.82974745	57.17025255
"Sen"	"MO"	2010	"Rasmussen Reports"	NA	"2010-09-07"	847	43	53	NA	NA	NA	"LV"	NA	"2010-11-02"	42.82974745	57.17025255
"Sen"	"MO"	2010	"Rasmussen Reports"	NA	"2010-08-23"	847	41	54	NA	NA	NA	"LV"	NA	"2010-11-02"	42.82974745	57.17025255
"Sen"	"MO"	2010	"Rasmussen Reports"	NA	"2010-08-10"	847	43	50	NA	NA	NA	"LV"	NA	"2010-11-02"	42.82974745	57.17025255
"Sen"	"MO"	2010	"Rasmussen Reports"	NA	"2010-07-27"	847	43	49	NA	NA	NA	"LV"	NA	"2010-11-02"	42.82974745	57.17025255
"Sen"	"MO"	2010	"Rasmussen Reports"	NA	"2010-07-13"	600	45	47	NA	NA	NA	"LV"	NA	"2010-11-02"	42.82974745	57.17025255
"Sen"	"MO"	2010	"Rasmussen Reports"	NA	"2010-06-28"	600	43	48	NA	NA	NA	"LV"	NA	"2010-11-02"	42.82974745	57.17025255
"Sen"	"MO"	2010	"Rasmussen Reports"	NA	"2010-06-02"	600	44	45	NA	NA	NA	"LV"	NA	"2010-11-02"	42.82974745	57.17025255
"Sen"	"MO"	2010	"Rasmussen Reports"	NA	"2010-05-03"	600	42	50	NA	NA	NA	"LV"	NA	"2010-11-02"	42.82974745	57.17025255
"Sen"	"MO"	2010	"Rasmussen Reports"	NA	"2010-04-06"	600	42	48	NA	NA	NA	"LV"	NA	"2010-11-02"	42.82974745	57.17025255
"Sen"	"MO"	2010	"Rasmussen Reports"	NA	"2010-03-09"	600	41	47	NA	NA	NA	"LV"	NA	"2010-11-02"	42.82974745	57.17025255
"Sen"	"MO"	2010	"Rasmussen Reports"	NA	"2010-02-10"	600	42	49	NA	NA	NA	"LV"	NA	"2010-11-02"	42.82974745	57.17025255
"Sen"	"MO"	2010	"Rasmussen Reports"	NA	"2010-01-19"	600	43	49	NA	NA	NA	"LV"	NA	"2010-11-02"	42.82974745	57.17025255
"Sen"	"MO"	2010	"Rasmussen Reports"	NA	"2010-09-21"	600	46	46	NA	NA	NA	"LV"	NA	"2010-11-02"	42.82974745	57.17025255
"Sen"	"MO"	2010	"Wilson Research (R)"	NA	"2010-03-09"	699	47	44	NA	NA	NA	"LV"	NA	"2010-11-02"	42.82974745	57.17025255
"Sen"	"NV"	2010	"CNN/Time"	NA	"2010-10-26"	870	45	49	NA	NA	NA	"LV"	NA	"2010-11-02"	53.02742397	46.97257603
"Sen"	"NV"	2010	"CNN/Time"	NA	"2010-10-05"	884	40	42	NA	NA	NA	"LV"	NA	"2010-11-02"	53.02742397	46.97257603
"Sen"	"NV"	2010	"CNN/Time"	NA	"2010-09-14"	884	41	42	NA	NA	NA	"LV"	NA	"2010-11-02"	53.02742397	46.97257603
"Sen"	"NV"	2010	"FOX News/POR-Rasmussen"	NA	"2010-10-30"	27	45	48	NA	NA	NA	"LV"	NA	"2010-11-02"	53.02742397	46.97257603
"Sen"	"NV"	2010	"FOX News/POR-Rasmussen"	NA	"2010-10-09"	27	47	49	NA	NA	NA	"LV"	NA	"2010-11-02"	53.02742397	46.97257603
"Sen"	"NV"	2010	"FOX News/POR-Rasmussen"	NA	"2010-10-02"	27	46	49	NA	NA	NA	"LV"	NA	"2010-11-02"	53.02742397	46.97257603
"Sen"	"NV"	2010	"FOX News/POR-Rasmussen"	NA	"2010-09-18"	27	45	46	NA	NA	NA	"LV"	NA	"2010-11-02"	53.02742397	46.97257603
"Sen"	"NV"	2010	"FOX News/POR-Rasmussen"	NA	"2010-09-11"	27	44	45	NA	NA	NA	"LV"	NA	"2010-11-02"	53.02742397	46.97257603
"Sen"	"NV"	2010	"LVRJ/Mason-Dixon"	NA	"2010-10-27"	724	45	49	NA	NA	NA	"LV"	NA	"2010-11-02"	53.02742397	46.97257603
"Sen"	"NV"	2010	"LVRJ/Mason-Dixon"	NA	"2010-10-12"	724	46	48	NA	NA	NA	"LV"	NA	"2010-11-02"	53.02742397	46.97257603
"Sen"	"NV"	2010	"LVRJ/Mason-Dixon"	NA	"2010-09-22"	724	43	43	NA	NA	NA	"LV"	NA	"2010-11-02"	53.02742397	46.97257603
"Sen"	"NV"	2010	"LVRJ/Mason-Dixon"	NA	"2010-09-09"	724	46	44	NA	NA	NA	"LV"	NA	"2010-11-02"	53.02742397	46.97257603
"Sen"	"NV"	2010	"LVRJ/Mason-Dixon"	NA	"2010-08-25"	724	45	44	NA	NA	NA	"LV"	NA	"2010-11-02"	53.02742397	46.97257603
"Sen"	"NV"	2010	"LVRJ/Mason-Dixon"	NA	"2010-08-11"	724	46	44	NA	NA	NA	"LV"	NA	"2010-11-02"	53.02742397	46.97257603
"Sen"	"NV"	2010	"LVRJ/Mason-Dixon"	NA	"2010-07-28"	724	43	42	NA	NA	NA	"RV"	NA	"2010-11-02"	53.02742397	46.97257603
"Sen"	"NV"	2010	"LVRJ/Mason-Dixon"	NA	"2010-07-14"	724	44	37	NA	NA	NA	"LV"	NA	"2010-11-02"	53.02742397	46.97257603
"Sen"	"NV"	2010	"LVRJ/Mason-Dixon"	NA	"2010-06-03"	724	41	44	NA	NA	NA	"LV"	NA	"2010-11-02"	53.02742397	46.97257603
"Sen"	"NV"	2010	"LVRJ/Mason-Dixon"	NA	"2010-02-24"	724	42	44	NA	NA	NA	"LV"	NA	"2010-11-02"	53.02742397	46.97257603
"Sen"	"NV"	2010	"Mason-Dixon"	NA	"2010-05-26"	724	42	39	NA	NA	NA	"LV"	NA	"2010-11-02"	53.02742397	46.97257603
"Sen"	"NV"	2010	"Mason-Dixon"	NA	"2010-01-07"	724	40	45	NA	NA	NA	"RV"	NA	"2010-11-02"	53.02742397	46.97257603
"Sen"	"NV"	2010	"PPP (D)"	NA	"2010-10-31"	781	46	47	NA	NA	NA	"LV"	NA	"2010-11-02"	53.02742397	46.97257603
"Sen"	"NV"	2010	"PPP (D)"	NA	"2010-10-09"	604	47	45	NA	NA	NA	"LV"	NA	"2010-11-02"	53.02742397	46.97257603
"Sen"	"NV"	2010	"PPP (D)"	NA	"2010-07-18"	729	48	46	NA	NA	NA	"RV"	NA	"2010-11-02"	53.02742397	46.97257603
"Sen"	"NV"	2010	"R2000/Daily Kos (D)**"	NA	"2010-06-02"	699	43	37	NA	NA	NA	"LV"	NA	"2010-11-02"	53.02742397	46.97257603
"Sen"	"NV"	2010	"Rasmussen Reports"	NA	"2010-10-25"	847	45	49	NA	NA	NA	"LV"	NA	"2010-11-02"	53.02742397	46.97257603
"Sen"	"NV"	2010	"Rasmussen Reports"	NA	"2010-10-17"	847	47	50	NA	NA	NA	"LV"	NA	"2010-11-02"	53.02742397	46.97257603
"Sen"	"NV"	2010	"Rasmussen Reports"	NA	"2010-10-11"	847	48	49	NA	NA	NA	"LV"	NA	"2010-11-02"	53.02742397	46.97257603
"Sen"	"NV"	2010	"Rasmussen Reports"	NA	"2010-10-05"	847	46	50	NA	NA	NA	"LV"	NA	"2010-11-02"	53.02742397	46.97257603
"Sen"	"NV"	2010	"Rasmussen Reports"	NA	"2010-09-28"	847	48	47	NA	NA	NA	"LV"	NA	"2010-11-02"	53.02742397	46.97257603
"Sen"	"NV"	2010	"Rasmussen Reports"	NA	"2010-09-13"	847	48	48	NA	NA	NA	"LV"	NA	"2010-11-02"	53.02742397	46.97257603
"Sen"	"NV"	2010	"Rasmussen Reports"	NA	"2010-09-01"	847	50	47	NA	NA	NA	"LV"	NA	"2010-11-02"	53.02742397	46.97257603
"Sen"	"NV"	2010	"Rasmussen Reports"	NA	"2010-08-16"	847	48	50	NA	NA	NA	"LV"	NA	"2010-11-02"	53.02742397	46.97257603
"Sen"	"NV"	2010	"Rasmussen Reports"	NA	"2010-07-27"	847	45	43	NA	NA	NA	"LV"	NA	"2010-11-02"	53.02742397	46.97257603
"Sen"	"NV"	2010	"Rasmussen Reports"	NA	"2010-07-12"	847	43	46	NA	NA	NA	"LV"	NA	"2010-11-02"	53.02742397	46.97257603
"Sen"	"NV"	2010	"Rasmussen Reports"	NA	"2010-06-22"	600	41	48	NA	NA	NA	"LV"	NA	"2010-11-02"	53.02742397	46.97257603
"Sen"	"NV"	2010	"Rasmussen Reports"	NA	"2010-06-09"	600	39	50	NA	NA	NA	"LV"	NA	"2010-11-02"	53.02742397	46.97257603
"Sen"	"NV"	2010	"Rasmussen Reports"	NA	"2010-04-27"	600	40	48	NA	NA	NA	"LV"	NA	"2010-11-02"	53.02742397	46.97257603
"Sen"	"NV"	2010	"Rasmussen Reports"	NA	"2010-03-31"	600	40	51	NA	NA	NA	"LV"	NA	"2010-11-02"	53.02742397	46.97257603
"Sen"	"NV"	2010	"Rasmussen Reports"	NA	"2010-03-03"	600	38	46	NA	NA	NA	"LV"	NA	"2010-11-02"	53.02742397	46.97257603
"Sen"	"NV"	2010	"Rasmussen Reports"	NA	"2010-02-03"	600	40	44	NA	NA	NA	"LV"	NA	"2010-11-02"	53.02742397	46.97257603
"Sen"	"NV"	2010	"Rasmussen Reports"	NA	"2010-01-11"	600	40	44	NA	NA	NA	"LV"	NA	"2010-11-02"	53.02742397	46.97257603
"Sen"	"NV"	2010	"Retail Ass. of Nevada/POS (R)"	NA	"2010-09-23"	600	45	40	NA	NA	NA	"LV"	NA	"2010-11-02"	53.02742397	46.97257603
"Sen"	"NV"	2010	"Reuters/Ipsos"	NA	"2010-09-12"	568	46	44	NA	NA	NA	"LV"	NA	"2010-11-02"	53.02742397	46.97257603
"Sen"	"NV"	2010	"Reuters/Ipsos"	NA	"2010-08-01"	567	48	44	NA	NA	NA	"LV"	NA	"2010-11-02"	53.02742397	46.97257603
"Sen"	"NV"	2010	"Suffolk University"	NA	"2010-10-11"	600	46	43	NA	NA	NA	"LV"	NA	"2010-11-02"	53.02742397	46.97257603
"Sen"	"PA"	2010	"CNN/Time"	NA	"2010-10-26"	918	45	49	NA	NA	NA	"LV"	NA	"2010-11-02"	48.99150531	51.00849469
"Sen"	"PA"	2010	"CNN/Time"	NA	"2010-09-21"	838	44	49	NA	NA	NA	"LV"	NA	"2010-11-02"	48.99150531	51.00849469
"Sen"	"PA"	2010	"FOX News/POR-Rasmussen"	NA	"2010-09-18"	27	40	48	NA	NA	NA	"LV"	NA	"2010-11-02"	48.99150531	51.00849469
"Sen"	"PA"	2010	"FOX News/POR-Rasmussen"	NA	"2010-09-11"	27	41	47	NA	NA	NA	"LV"	NA	"2010-11-02"	48.99150531	51.00849469
"Sen"	"PA"	2010	"Franklin & Marshall"	NA	"2010-10-24"	590	36	43	NA	NA	NA	"LV"	NA	"2010-11-02"	48.99150531	51.00849469
"Sen"	"PA"	2010	"Franklin & Marshall"	NA	"2010-09-26"	543	29	38	NA	NA	NA	"LV"	NA	"2010-11-02"	48.99150531	51.00849469
"Sen"	"PA"	2010	"Franklin & Marshall"	NA	"2010-08-23"	500	31	40	NA	NA	NA	"LV"	NA	"2010-11-02"	48.99150531	51.00849469
"Sen"	"PA"	2010	"Franklin & Marshall"	NA	"2010-05-09"	949	28	29	NA	NA	NA	"RV"	NA	"2010-11-02"	48.99150531	51.00849469
"Sen"	"PA"	2010	"Franklin & Marshall"	NA	"2010-03-21"	1033	19	27	NA	NA	NA	"RV"	NA	"2010-11-02"	48.99150531	51.00849469
"Sen"	"PA"	2010	"Franklin & Marshall"	NA	"2010-02-21"	1025	22	25	NA	NA	NA	"RV"	NA	"2010-11-02"	48.99150531	51.00849469
"Sen"	"PA"	2010	"Franklin & Marshall"	NA	"2010-01-24"	1055	16	28	NA	NA	NA	"RV"	NA	"2010-11-02"	48.99150531	51.00849469
"Sen"	"PA"	2010	"Franklin & Marshall"	NA	"2010-10-25"	628	20	28	NA	NA	NA	"RV"	NA	"2010-11-02"	48.99150531	51.00849469
"Sen"	"PA"	2010	"Franklin & Marshall"	NA	"2010-08-31"	661	22	26	NA	NA	NA	"RV"	NA	"2010-11-02"	48.99150531	51.00849469
"Sen"	"PA"	2010	"Magellan Strategies (R)"	NA	"2010-09-21"	307	41	49	NA	NA	NA	"LV"	NA	"2010-11-02"	48.99150531	51.00849469
"Sen"	"PA"	2010	"McClatchy/Marist"	NA	"2010-10-28"	566	45	52	NA	NA	NA	"LV"	NA	"2010-11-02"	48.99150531	51.00849469
"Sen"	"PA"	2010	"McClatchy/Marist"	NA	"2010-09-28"	573	42	51	NA	NA	NA	"LV"	NA	"2010-11-02"	48.99150531	51.00849469
"Sen"	"PA"	2010	"Morning Call"	NA	"2010-10-04"	676	39	46	NA	NA	NA	"LV"	NA	"2010-11-02"	48.99150531	51.00849469
"Sen"	"PA"	2010	"Morning Call"	NA	"2010-09-23"	550	39	46	NA	NA	NA	"LV"	NA	"2010-11-02"	48.99150531	51.00849469
"Sen"	"PA"	2010	"Morning Call"	NA	"2010-04-07"	513	40	47	NA	NA	NA	"LV"	NA	"2010-11-02"	48.99150531	51.00849469
"Sen"	"PA"	2010	"Morning Call Tracking"	NA	"2010-10-31"	578	44	48	NA	NA	NA	"LV"	NA	"2010-11-02"	48.99150531	51.00849469
"Sen"	"PA"	2010	"Morning Call Tracking"	NA	"2010-10-27"	565	40	48	NA	NA	NA	"LV"	NA	"2010-11-02"	48.99150531	51.00849469
"Sen"	"PA"	2010	"Morning Call Tracking"	NA	"2010-10-24"	544	42	47	NA	NA	NA	"LV"	NA	"2010-11-02"	48.99150531	51.00849469
"Sen"	"PA"	2010	"Morning Call Tracking"	NA	"2010-10-19"	514	44	41	NA	NA	NA	"LV"	NA	"2010-11-02"	48.99150531	51.00849469
"Sen"	"PA"	2010	"PPP (D)"	NA	"2010-10-31"	869	46	51	NA	NA	NA	"LV"	NA	"2010-11-02"	48.99150531	51.00849469
"Sen"	"PA"	2010	"PPP (D)"	NA	"2010-10-18"	815	46	45	NA	NA	NA	"LV"	NA	"2010-11-02"	48.99150531	51.00849469
"Sen"	"PA"	2010	"PPP (D)"	NA	"2010-08-16"	684	36	45	NA	NA	NA	"LV"	NA	"2010-11-02"	48.99150531	51.00849469
"Sen"	"PA"	2010	"PPP (D)"	NA	"2010-06-21"	708	41	41	NA	NA	NA	"LV"	NA	"2010-11-02"	48.99150531	51.00849469
"Sen"	"PA"	2010	"PPP (D)"	NA	"2010-04-01"	1010	36	42	NA	NA	NA	"LV"	NA	"2010-11-02"	48.99150531	51.00849469
"Sen"	"PA"	2010	"Quinnipiac"	NA	"2010-10-30"	222	45	50	NA	NA	NA	"LV"	NA	"2010-11-02"	48.99150531	51.00849469
"Sen"	"PA"	2010	"Quinnipiac"	NA	"2010-10-17"	66	46	48	NA	NA	NA	"LV"	NA	"2010-11-02"	48.99150531	51.00849469
"Sen"	"PA"	2010	"Quinnipiac"	NA	"2010-09-19"	783	43	50	NA	NA	NA	"LV"	NA	"2010-11-02"	48.99150531	51.00849469
"Sen"	"PA"	2010	"Quinnipiac"	NA	"2010-07-11"	277	43	43	NA	NA	NA	"RV"	NA	"2010-11-02"	48.99150531	51.00849469
"Sen"	"PA"	2010	"Quinnipiac"	NA	"2010-05-10"	156	40	42	NA	NA	NA	"RV"	NA	"2010-11-02"	48.99150531	51.00849469
"Sen"	"PA"	2010	"Quinnipiac"	NA	"2010-04-05"	297	34	42	NA	NA	NA	"RV"	NA	"2010-11-02"	48.99150531	51.00849469
"Sen"	"PA"	2010	"Quinnipiac"	NA	"2010-02-28"	317	36	39	NA	NA	NA	"RV"	NA	"2010-11-02"	48.99150531	51.00849469
"Sen"	"PA"	2010	"Quinnipiac"	NA	"2010-09-28"	110	35	38	NA	NA	NA	"RV"	NA	"2010-11-02"	48.99150531	51.00849469
"Sen"	"PA"	2010	"Quinnipiac"	NA	"2010-07-19"	166	35	39	NA	NA	NA	"RV"	NA	"2010-11-02"	48.99150531	51.00849469
"Sen"	"PA"	2010	"Quinnipiac"	NA	"2010-05-26"	181	37	35	NA	NA	NA	"RV"	NA	"2010-11-02"	48.99150531	51.00849469
"Sen"	"PA"	2010	"R2000/Daily Kos (D)**"	NA	"2010-05-26"	699	43	40	NA	NA	NA	"LV"	NA	"2010-11-02"	48.99150531	51.00849469
"Sen"	"PA"	2010	"R2000/Daily Kos (D)**"	NA	"2010-05-12"	699	40	45	NA	NA	NA	"LV"	NA	"2010-11-02"	48.99150531	51.00849469
"Sen"	"PA"	2010	"R2000/Daily Kos (D)**"	NA	"2010-03-10"	699	39	42	NA	NA	NA	"LV"	NA	"2010-11-02"	48.99150531	51.00849469
"Sen"	"PA"	2010	"R2000/Daily Kos (D)**"	NA	"2010-08-12"	699	42	41	NA	NA	NA	"LV"	NA	"2010-11-02"	48.99150531	51.00849469
"Sen"	"PA"	2010	"R2000/Daily Kos (D)**"	NA	"2010-05-06"	699	37	32	NA	NA	NA	"LV"	NA	"2010-11-02"	48.99150531	51.00849469
"Sen"	"PA"	2010	"Rasmussen Reports"	NA	"2010-10-28"	847	46	50	NA	NA	NA	"LV"	NA	"2010-11-02"	48.99150531	51.00849469
"Sen"	"PA"	2010	"Rasmussen Reports"	NA	"2010-10-21"	847	44	48	NA	NA	NA	"LV"	NA	"2010-11-02"	48.99150531	51.00849469
"Sen"	"PA"	2010	"Rasmussen Reports"	NA	"2010-10-12"	847	39	49	NA	NA	NA	"LV"	NA	"2010-11-02"	48.99150531	51.00849469
"Sen"	"PA"	2010	"Rasmussen Reports"	NA	"2010-09-29"	847	40	49	NA	NA	NA	"LV"	NA	"2010-11-02"	48.99150531	51.00849469
"Sen"	"PA"	2010	"Rasmussen Reports"	NA	"2010-09-13"	847	41	49	NA	NA	NA	"LV"	NA	"2010-11-02"	48.99150531	51.00849469
"Sen"	"PA"	2010	"Rasmussen Reports"	NA	"2010-08-30"	847	42	48	NA	NA	NA	"LV"	NA	"2010-11-02"	48.99150531	51.00849469
"Sen"	"PA"	2010	"Rasmussen Reports"	NA	"2010-08-16"	847	40	48	NA	NA	NA	"LV"	NA	"2010-11-02"	48.99150531	51.00849469
"Sen"	"PA"	2010	"Rasmussen Reports"	NA	"2010-07-28"	847	39	45	NA	NA	NA	"LV"	NA	"2010-11-02"	48.99150531	51.00849469
"Sen"	"PA"	2010	"Rasmussen Reports"	NA	"2010-07-14"	847	38	45	NA	NA	NA	"LV"	NA	"2010-11-02"	48.99150531	51.00849469
"Sen"	"PA"	2010	"Rasmussen Reports"	NA	"2010-06-29"	600	39	45	NA	NA	NA	"LV"	NA	"2010-11-02"	48.99150531	51.00849469
"Sen"	"PA"	2010	"Rasmussen Reports"	NA	"2010-06-02"	600	38	45	NA	NA	NA	"LV"	NA	"2010-11-02"	48.99150531	51.00849469
"Sen"	"PA"	2010	"Rasmussen Reports"	NA	"2010-05-19"	600	46	42	NA	NA	NA	"LV"	NA	"2010-11-02"	48.99150531	51.00849469
"Sen"	"PA"	2010	"Rasmussen Reports"	NA	"2010-05-06"	27	40	42	NA	NA	NA	"LV"	NA	"2010-11-02"	48.99150531	51.00849469
"Sen"	"PA"	2010	"Rasmussen Reports"	NA	"2010-04-12"	27	36	47	NA	NA	NA	"LV"	NA	"2010-11-02"	48.99150531	51.00849469
"Sen"	"PA"	2010	"Rasmussen Reports"	NA	"2010-03-15"	27	37	42	NA	NA	NA	"LV"	NA	"2010-11-02"	48.99150531	51.00849469
"Sen"	"PA"	2010	"Rasmussen Reports"	NA	"2010-02-08"	27	35	43	NA	NA	NA	"LV"	NA	"2010-11-02"	48.99150531	51.00849469
"Sen"	"PA"	2010	"Rasmussen Reports"	NA	"2010-01-18"	27	35	43	NA	NA	NA	"LV"	NA	"2010-11-02"	48.99150531	51.00849469
"Sen"	"PA"	2010	"Rasmussen Reports"	NA	"2010-10-13"	187	38	37	NA	NA	NA	"LV"	NA	"2010-11-02"	48.99150531	51.00849469
"Sen"	"PA"	2010	"Rasmussen Reports"	NA	"2010-08-11"	27	35	43	NA	NA	NA	"LV"	NA	"2010-11-02"	48.99150531	51.00849469
"Sen"	"PA"	2010	"Rasmussen Reports"	NA	"2010-06-16"	600	41	35	NA	NA	NA	"LV"	NA	"2010-11-02"	48.99150531	51.00849469
"Sen"	"PA"	2010	"Reuters/Ipsos"	NA	"2010-10-24"	511	46	46	NA	NA	NA	"LV"	NA	"2010-11-02"	48.99150531	51.00849469
"Sen"	"PA"	2010	"Reuters/Ipsos"	NA	"2010-08-29"	518	37	47	NA	NA	NA	"LV"	NA	"2010-11-02"	48.99150531	51.00849469
"Sen"	"PA"	2010	"Suffolk University"	NA	"2010-09-27"	600	40	45	NA	NA	NA	"LV"	NA	"2010-11-02"	48.99150531	51.00849469
"Sen"	"PA"	2010	"Susquehanna"	NA	"2010-10-27"	895	44	46	NA	NA	NA	"LV"	NA	"2010-11-02"	48.99150531	51.00849469
"Sen"	"PA"	2010	"Susquehanna"	NA	"2010-09-26"	895	42	45	NA	NA	NA	"LV"	NA	"2010-11-02"	48.99150531	51.00849469
"Sen"	"PA"	2010	"Times Leader/Critical Insights"	NA	"2010-09-16"	699	36	40	NA	NA	NA	"LV"	NA	"2010-11-02"	48.99150531	51.00849469
"Sen"	"WA"	2010	"AAF/Fabrizio (R)"	NA	"2010-09-27"	600	42	48	NA	NA	NA	"LV"	NA	"2010-11-02"	52.36482585	47.63517415
"Sen"	"WA"	2010	"CNN/Time"	NA	"2010-10-12"	941	51	43	NA	NA	NA	"LV"	NA	"2010-11-02"	52.36482585	47.63517415
"Sen"	"WA"	2010	"CNN/Time"	NA	"2010-09-14"	988	53	44	NA	NA	NA	"LV"	NA	"2010-11-02"	52.36482585	47.63517415
"Sen"	"WA"	2010	"Elway Poll"	NA	"2010-10-11"	555	55	40	NA	NA	NA	"LV"	NA	"2010-11-02"	52.36482585	47.63517415
"Sen"	"WA"	2010	"Elway Poll"	NA	"2010-09-12"	600	50	41	NA	NA	NA	"LV"	NA	"2010-11-02"	52.36482585	47.63517415
"Sen"	"WA"	2010	"Elway Poll"	NA	"2010-06-13"	516	47	40	NA	NA	NA	"RV"	NA	"2010-11-02"	52.36482585	47.63517415
"Sen"	"WA"	2010	"Elway Poll"	NA	"2010-05-02"	516	51	34	NA	NA	NA	"RV"	NA	"2010-11-02"	52.36482585	47.63517415
"Sen"	"WA"	2010	"FOX News/POR-Rasmussen"	NA	"2010-10-30"	27	49	47	NA	NA	NA	"LV"	NA	"2010-11-02"	52.36482585	47.63517415
"Sen"	"WA"	2010	"FOX News/POR-Rasmussen"	NA	"2010-10-09"	27	46	47	NA	NA	NA	"LV"	NA	"2010-11-02"	52.36482585	47.63517415
"Sen"	"WA"	2010	"FOX News/POR-Rasmussen"	NA	"2010-09-25"	27	48	47	NA	NA	NA	"LV"	NA	"2010-11-02"	52.36482585	47.63517415
"Sen"	"WA"	2010	"McClatchy/Marist"	NA	"2010-10-28"	737	49	48	NA	NA	NA	"LV"	NA	"2010-11-02"	52.36482585	47.63517415
"Sen"	"WA"	2010	"McClatchy/Marist"	NA	"2010-10-17"	688	48	47	NA	NA	NA	"LV"	NA	"2010-11-02"	52.36482585	47.63517415
"Sen"	"WA"	2010	"Moore Info. (R)"	NA	"2010-01-25"	600	43	45	NA	NA	NA	"LV"	NA	"2010-11-02"	52.36482585	47.63517415
"Sen"	"WA"	2010	"PPP (D)"	NA	"2010-10-31"	426	48	50	NA	NA	NA	"LV"	NA	"2010-11-02"	52.36482585	47.63517415
"Sen"	"WA"	2010	"PPP (D)"	NA	"2010-10-16"	418	49	47	NA	NA	NA	"LV"	NA	"2010-11-02"	52.36482585	47.63517415
"Sen"	"WA"	2010	"PPP (D)"	NA	"2010-08-01"	191	49	46	NA	NA	NA	"RV"	NA	"2010-11-02"	52.36482585	47.63517415
"Sen"	"WA"	2010	"R2000/Daily Kos (D)**"	NA	"2010-03-24"	699	52	41	NA	NA	NA	"LV"	NA	"2010-11-02"	52.36482585	47.63517415
"Sen"	"WA"	2010	"Rasmussen Reports"	NA	"2010-10-27"	847	47	48	NA	NA	NA	"LV"	NA	"2010-11-02"	52.36482585	47.63517415
"Sen"	"WA"	2010	"Rasmussen Reports"	NA	"2010-10-17"	847	49	46	NA	NA	NA	"LV"	NA	"2010-11-02"	52.36482585	47.63517415
"Sen"	"WA"	2010	"Rasmussen Reports"	NA	"2010-10-06"	847	46	49	NA	NA	NA	"LV"	NA	"2010-11-02"	52.36482585	47.63517415
"Sen"	"WA"	2010	"Rasmussen Reports"	NA	"2010-09-28"	847	47	48	NA	NA	NA	"LV"	NA	"2010-11-02"	52.36482585	47.63517415
"Sen"	"WA"	2010	"Rasmussen Reports"	NA	"2010-09-14"	847	51	46	NA	NA	NA	"LV"	NA	"2010-11-02"	52.36482585	47.63517415
"Sen"	"WA"	2010	"Rasmussen Reports"	NA	"2010-08-31"	847	47	50	NA	NA	NA	"LV"	NA	"2010-11-02"	52.36482585	47.63517415
"Sen"	"WA"	2010	"Rasmussen Reports"	NA	"2010-08-18"	847	50	46	NA	NA	NA	"LV"	NA	"2010-11-02"	52.36482585	47.63517415
"Sen"	"WA"	2010	"Rasmussen Reports"	NA	"2010-07-28"	847	49	47	NA	NA	NA	"LV"	NA	"2010-11-02"	52.36482585	47.63517415
"Sen"	"WA"	2010	"Rasmussen Reports"	NA	"2010-07-14"	847	45	48	NA	NA	NA	"LV"	NA	"2010-11-02"	52.36482585	47.63517415
"Sen"	"WA"	2010	"Rasmussen Reports"	NA	"2010-06-22"	600	47	47	NA	NA	NA	"LV"	NA	"2010-11-02"	52.36482585	47.63517415
"Sen"	"WA"	2010	"Rasmussen Reports"	NA	"2010-05-26"	600	48	47	NA	NA	NA	"LV"	NA	"2010-11-02"	52.36482585	47.63517415
"Sen"	"WA"	2010	"Rasmussen Reports"	NA	"2010-05-04"	600	48	46	NA	NA	NA	"LV"	NA	"2010-11-02"	52.36482585	47.63517415
